city,facility_type,n_facilities,heat_share,flood_share,water_share,compound_share,heat_days_threshold,water_cat_threshold,subset
Tokyo,health,33742,0.5756920158852469,0.14044810621777012,0.0,0.030733210835160927,20,5,source_confidence_ge_0p6
Tokyo,school,14149,0.6020920206375009,0.17110749876316347,0.0,0.04311258746201145,20,5,source_confidence_ge_0p6
Accra,health,650,0.0,0.0,0.0,0.0,30,3,all_classes
Accra,school,1093,0.0,0.007319304666056725,0.0,0.0,30,3,all_classes
Bangkok,health,17751,0.8723452199876063,0.4890992056785533,1.0,0.95622781815109,30,3,all_classes
Bangkok,school,8528,0.8490853658536586,0.6281660412757973,1.0,0.9649390243902439,30,3,all_classes
Bogota,health,6016,0.0,0.010804521276595746,0.0,0.0,30,3,all_classes
Bogota,school,4156,0.0,0.02045235803657363,0.0,0.0,30,3,all_classes
Buenos Aires,health,8455,0.0,0.11437019515079834,0.0,0.0,30,3,all_classes
Buenos Aires,school,7461,0.0,0.18147701380511996,0.0,0.0,30,3,all_classes
Cairo,health,13119,1.0,0.08971720405518713,1.0,1.0,30,3,all_classes
Cairo,school,4793,1.0,0.11516795326517838,1.0,1.0,30,3,all_classes
Delhi,health,19986,1.0,0.19248473931752227,1.0,1.0,30,3,all_classes
Delhi,school,14319,1.0,0.27320343599413366,1.0,1.0,30,3,all_classes
Dhaka,health,4485,1.0,0.20735785953177258,1.0,1.0,30,3,all_classes
Dhaka,school,4469,1.0,0.30230476616692775,1.0,1.0,30,3,all_classes
Ho Chi Minh City,health,9935,0.8391545042778057,0.1634625062908908,0.010166079516859588,0.13558127830900857,30,3,all_classes
Ho Chi Minh City,school,10476,0.8095647193585338,0.22957235586101565,0.012791141657121039,0.19434898816342117,30,3,all_classes
Houston,health,18210,0.12218561230093355,0.19890170236133992,0.0,0.0025809994508511807,30,3,all_classes
Houston,school,5477,0.1440569654920577,0.1163045462844623,0.0,0.0010954902318787657,30,3,all_classes
Istanbul,health,17477,0.0,0.004234136293414201,0.9656691651885335,0.0032614293070893172,30,3,all_classes
Istanbul,school,12292,0.0,0.005369345916042954,0.929873088187439,0.004311747478034494,30,3,all_classes
Jakarta,health,11275,0.0,0.03121951219512195,1.0,0.03121951219512195,30,3,all_classes
Jakarta,school,17134,0.0,0.04202171121746236,0.9999416365121979,0.04202171121746236,30,3,all_classes
Johannesburg,health,4529,0.0,0.0,1.0,0.0,30,3,all_classes
Johannesburg,school,9580,0.0,0.0,1.0,0.0,30,3,all_classes
Karachi,health,1769,0.8654607122668174,0.055398530243075186,0.9773883550028265,0.8908988128886377,30,3,all_classes
Karachi,school,2572,0.9183514774494557,0.04121306376360809,0.9626749611197511,0.9210730948678072,30,3,all_classes
Kolkata,health,8410,0.8741973840665874,0.2923900118906064,0.0,0.2813317479191439,30,3,all_classes
Kolkata,school,7065,0.8125973106864827,0.2655343241330502,0.0,0.24699221514508138,30,3,all_classes
Lagos,health,1303,0.0023023791250959325,0.07828089025326171,0.7313891020721413,0.06753645433614736,30,3,all_classes
Lagos,school,3101,0.0064495324089003546,0.0780393421476943,0.6027088036117382,0.05707836181876814,30,3,all_classes
Lima,health,11872,0.0,0.006485849056603774,0.9999157681940701,0.006485849056603774,30,3,all_classes
Lima,school,9155,0.0,0.013107591480065538,1.0,0.013107591480065538,30,3,all_classes
London,health,16129,0.0,0.05015810031620063,0.991009982019964,0.05003410006820014,30,3,all_classes
London,school,12093,0.0,0.06755974530720252,0.987678822459274,0.06731166790705367,30,3,all_classes
Los Angeles,health,24749,0.0,0.06416420865489515,1.0,0.06416420865489515,30,3,all_classes
Los Angeles,school,7249,0.0,0.11187750034487516,0.9998620499379225,0.11187750034487516,30,3,all_classes
Madrid,health,8573,0.9885687623935612,0.0009331622535868425,1.0,0.9885687623935612,30,3,all_classes
Madrid,school,4763,0.9771152634893975,0.0018895653999580096,1.0,0.9771152634893975,30,3,all_classes
Manila,health,18365,0.8476994282602777,0.211707051456575,0.0,0.17821943915055813,30,3,all_classes
Manila,school,10302,0.8381867598524558,0.2145214521452145,0.0,0.16967579110852263,30,3,all_classes
Mexico City,health,25048,0.0,0.08771159374001916,1.0,0.08771159374001916,30,3,all_classes
Mexico City,school,14632,0.0,0.12158283214871514,1.0,0.12158283214871514,30,3,all_classes
Miami,health,9433,0.0,0.054595568748012295,0.22378882646029896,0.03561963320258666,30,3,all_classes
Miami,school,2377,0.0,0.013462347496844763,0.3230963399242743,0.006310475389145982,30,3,all_classes
Nairobi,health,1716,0.0,0.0005827505827505828,0.0,0.0,30,3,all_classes
Nairobi,school,1757,0.0,0.0011383039271485487,0.0,0.0,30,3,all_classes
New York City,health,36487,0.0,0.06007619152026749,0.42631622221613175,0.023734480773974293,30,3,all_classes
New York City,school,11968,0.0,0.07469919786096256,0.4666610962566845,0.029495320855614973,30,3,all_classes
Paris,health,8426,0.0,0.08711132209826727,0.0,0.0,30,3,all_classes
Paris,school,7355,0.0,0.10237933378653977,0.0,0.0,30,3,all_classes
Rome,health,6181,0.8333602976864585,0.08590842905678693,1.0,0.840478886911503,30,3,all_classes
Rome,school,2986,0.7957133288680509,0.12424648359008707,1.0,0.8154722036168788,30,3,all_classes
Rotterdam,health,2882,0.0,0.48056904927133937,0.0024288688410825814,0.0024288688410825814,30,3,all_classes
Rotterdam,school,2339,0.0,0.5352714835399743,0.002992731936725096,0.002992731936725096,30,3,all_classes
Sao Paulo,health,36921,0.0,0.016061320115923188,0.0,0.0,30,3,all_classes
Sao Paulo,school,17716,0.0,0.021223752540076767,0.0,0.0,30,3,all_classes
Shanghai,health,341,0.8181818181818182,0.5806451612903226,0.9530791788856305,0.9354838709677419,30,3,all_classes
Shanghai,school,305,0.760655737704918,0.6622950819672131,0.9442622950819672,0.9278688524590164,30,3,all_classes
Tokyo,health,38519,0.5373452062618448,0.14231937485396817,0.0,0.032451517432955164,30,3,all_classes
Tokyo,school,15256,0.5611562663869952,0.1662952281069743,0.0,0.04195070791819612,30,3,all_classes
Accra,health,413,0.0,0.0,0.0,0.0,30,3,school_all_health_core
Accra,school,1093,0.0,0.007319304666056725,0.0,0.0,30,3,school_all_health_core
Bangkok,health,12397,0.8774703557312253,0.46487053319351457,1.0,0.9549891102686133,30,3,school_all_health_core
Bangkok,school,8528,0.8490853658536586,0.6281660412757973,1.0,0.9649390243902439,30,3,school_all_health_core
Bogota,health,3037,0.0,0.007243990780375371,0.0,0.0,30,3,school_all_health_core
Bogota,school,4156,0.0,0.02045235803657363,0.0,0.0,30,3,school_all_health_core
Buenos Aires,health,5153,0.0,0.11410828643508636,0.0,0.0,30,3,school_all_health_core
Buenos Aires,school,7461,0.0,0.18147701380511996,0.0,0.0,30,3,school_all_health_core
Cairo,health,7536,1.0,0.09607218683651805,1.0,1.0,30,3,school_all_health_core
Cairo,school,4793,1.0,0.11516795326517838,1.0,1.0,30,3,school_all_health_core
Delhi,health,13667,1.0,0.17926392039218556,1.0,1.0,30,3,school_all_health_core
Delhi,school,14319,1.0,0.27320343599413366,1.0,1.0,30,3,school_all_health_core
Dhaka,health,2661,1.0,0.20105223600150318,1.0,1.0,30,3,school_all_health_core
Dhaka,school,4469,1.0,0.30230476616692775,1.0,1.0,30,3,school_all_health_core
Ho Chi Minh City,health,5241,0.8435413089105133,0.14920816638046175,0.008395344399923678,0.11944285441709597,30,3,school_all_health_core
Ho Chi Minh City,school,10476,0.8095647193585338,0.22957235586101565,0.012791141657121039,0.19434898816342117,30,3,school_all_health_core
Houston,health,13094,0.11119596761875668,0.20727050557507254,0.0,0.0019092714220253551,30,3,school_all_health_core
Houston,school,5477,0.1440569654920577,0.1163045462844623,0.0,0.0010954902318787657,30,3,school_all_health_core
Istanbul,health,12725,0.0,0.004086444007858546,0.9698231827111984,0.002829076620825147,30,3,school_all_health_core
Istanbul,school,12292,0.0,0.005369345916042954,0.929873088187439,0.004311747478034494,30,3,school_all_health_core
Jakarta,health,7963,0.0,0.03453472309431119,1.0,0.03453472309431119,30,3,school_all_health_core
Jakarta,school,17134,0.0,0.04202171121746236,0.9999416365121979,0.04202171121746236,30,3,school_all_health_core
Johannesburg,health,2814,0.0,0.0,1.0,0.0,30,3,school_all_health_core
Johannesburg,school,9580,0.0,0.0,1.0,0.0,30,3,school_all_health_core
Karachi,health,1230,0.875609756097561,0.05040650406504065,0.9764227642276423,0.9,30,3,school_all_health_core
Karachi,school,2572,0.9183514774494557,0.04121306376360809,0.9626749611197511,0.9210730948678072,30,3,school_all_health_core
Kolkata,health,5028,0.8924025457438345,0.31742243436754175,0.0,0.30648369132856007,30,3,school_all_health_core
Kolkata,school,7065,0.8125973106864827,0.2655343241330502,0.0,0.24699221514508138,30,3,school_all_health_core
Lagos,health,876,0.003424657534246575,0.07420091324200913,0.7294520547945206,0.06164383561643835,30,3,school_all_health_core
Lagos,school,3101,0.0064495324089003546,0.0780393421476943,0.6027088036117382,0.05707836181876814,30,3,school_all_health_core
Lima,health,5829,0.0,0.0053182364041859664,1.0,0.0053182364041859664,30,3,school_all_health_core
Lima,school,9155,0.0,0.013107591480065538,1.0,0.013107591480065538,30,3,school_all_health_core
London,health,9847,0.0,0.047933380725093934,0.9915710368640195,0.04783182695237128,30,3,school_all_health_core
London,school,12093,0.0,0.06755974530720252,0.987678822459274,0.06731166790705367,30,3,school_all_health_core
Los Angeles,health,17724,0.0,0.053656059580230196,1.0,0.053656059580230196,30,3,school_all_health_core
Los Angeles,school,7249,0.0,0.11187750034487516,0.9998620499379225,0.11187750034487516,30,3,school_all_health_core
Madrid,health,4532,0.9900706090026479,0.0011032656663724624,1.0,0.9900706090026479,30,3,school_all_health_core
Madrid,school,4763,0.9771152634893975,0.0018895653999580096,1.0,0.9771152634893975,30,3,school_all_health_core
Manila,health,8861,0.8518225933867509,0.20810292292066357,0.0,0.17266674190271977,30,3,school_all_health_core
Manila,school,10302,0.8381867598524558,0.2145214521452145,0.0,0.16967579110852263,30,3,school_all_health_core
Mexico City,health,12956,0.0,0.06684161778326644,1.0,0.06684161778326644,30,3,school_all_health_core
Mexico City,school,14632,0.0,0.12158283214871514,1.0,0.12158283214871514,30,3,school_all_health_core
Miami,health,7121,0.0,0.06684454430557506,0.2228619575902261,0.04535879792164022,30,3,school_all_health_core
Miami,school,2377,0.0,0.013462347496844763,0.3230963399242743,0.006310475389145982,30,3,school_all_health_core
Nairobi,health,1046,0.0,0.0009560229445506692,0.0,0.0,30,3,school_all_health_core
Nairobi,school,1757,0.0,0.0011383039271485487,0.0,0.0,30,3,school_all_health_core
New York City,health,26174,0.0,0.06223733475968518,0.418850767937648,0.024451746007488347,30,3,school_all_health_core
New York City,school,11968,0.0,0.07469919786096256,0.4666610962566845,0.029495320855614973,30,3,school_all_health_core
Paris,health,4906,0.0,0.09050142682429678,0.0,0.0,30,3,school_all_health_core
Paris,school,7355,0.0,0.10237933378653977,0.0,0.0,30,3,school_all_health_core
Rome,health,3591,0.8362573099415205,0.08382066276803118,1.0,0.8412698412698413,30,3,school_all_health_core
Rome,school,2986,0.7957133288680509,0.12424648359008707,1.0,0.8154722036168788,30,3,school_all_health_core
Rotterdam,health,1774,0.0,0.4830890642615558,0.003945885005636978,0.003945885005636978,30,3,school_all_health_core
Rotterdam,school,2339,0.0,0.5352714835399743,0.002992731936725096,0.002992731936725096,30,3,school_all_health_core
Sao Paulo,health,18876,0.0,0.015575333757151939,0.0,0.0,30,3,school_all_health_core
Sao Paulo,school,17716,0.0,0.021223752540076767,0.0,0.0,30,3,school_all_health_core
Shanghai,health,283,0.8197879858657244,0.5547703180212014,0.9681978798586572,0.9469964664310954,30,3,school_all_health_core
Shanghai,school,305,0.760655737704918,0.6622950819672131,0.9442622950819672,0.9278688524590164,30,3,school_all_health_core
Tokyo,health,19588,0.5382887482131917,0.14646722483152952,0.0,0.03160098019195426,30,3,school_all_health_core
Tokyo,school,15256,0.5611562663869952,0.1662952281069743,0.0,0.04195070791819612,30,3,school_all_health_core
Accra,health,506,0.0,0.0,0.0,0.0,30,3,source_confidence_ge_0p6
Accra,school,871,0.0,0.008036739380022962,0.0,0.0,30,3,source_confidence_ge_0p6
Bangkok,health,14682,0.8692276256640785,0.491622394769105,1.0,0.9548426644871271,30,3,source_confidence_ge_0p6
Bangkok,school,7041,0.8405056099985797,0.6378355347251811,1.0,0.9644936798750178,30,3,source_confidence_ge_0p6
Bogota,health,4091,0.0,0.009533121486189195,0.0,0.0,30,3,source_confidence_ge_0p6
Bogota,school,3085,0.0,0.020745542949756886,0.0,0.0,30,3,source_confidence_ge_0p6
Buenos Aires,health,6152,0.0,0.119148244473342,0.0,0.0,30,3,source_confidence_ge_0p6
Buenos Aires,school,5929,0.0,0.19396188227357058,0.0,0.0,30,3,source_confidence_ge_0p6
Cairo,health,9743,1.0,0.0921687365287899,1.0,1.0,30,3,source_confidence_ge_0p6
Cairo,school,3342,1.0,0.1172950329144225,1.0,1.0,30,3,source_confidence_ge_0p6
Delhi,health,15180,1.0,0.18972332015810275,1.0,1.0,30,3,source_confidence_ge_0p6
Delhi,school,11494,1.0,0.27918914216112756,1.0,1.0,30,3,source_confidence_ge_0p6
Dhaka,health,3366,1.0,0.20469399881164588,1.0,1.0,30,3,source_confidence_ge_0p6
Dhaka,school,3744,1.0,0.31009615384615385,1.0,1.0,30,3,source_confidence_ge_0p6
Ho Chi Minh City,health,6203,0.8310494921812026,0.16556504916975656,0.011768499113332258,0.13751410607770434,30,3,source_confidence_ge_0p6
Ho Chi Minh City,school,8184,0.7950879765395894,0.23973607038123168,0.012952101661779082,0.20185728250244378,30,3,source_confidence_ge_0p6
Houston,health,16608,0.12421724470134875,0.19719412331406552,0.0,0.0026493256262042388,30,3,source_confidence_ge_0p6
Houston,school,4818,0.1432129514321295,0.11581569115815692,0.0,0.0012453300124533001,30,3,source_confidence_ge_0p6
Istanbul,health,14513,0.0,0.003927513263970233,0.9654103217804727,0.0030317646248191276,30,3,source_confidence_ge_0p6
Istanbul,school,11083,0.0,0.004872326987277813,0.9283587476315077,0.003879815934313814,30,3,source_confidence_ge_0p6
Jakarta,health,7374,0.0,0.033224844046650395,1.0,0.033224844046650395,30,3,source_confidence_ge_0p6
Jakarta,school,12042,0.0,0.03894701876764657,0.9999169573160605,0.03894701876764657,30,3,source_confidence_ge_0p6
Johannesburg,health,3157,0.0,0.0,1.0,0.0,30,3,source_confidence_ge_0p6
Johannesburg,school,3631,0.0,0.0,1.0,0.0,30,3,source_confidence_ge_0p6
Karachi,health,1520,0.8611842105263158,0.05526315789473684,0.9763157894736842,0.8868421052631579,30,3,source_confidence_ge_0p6
Karachi,school,2232,0.9144265232974911,0.044802867383512544,0.9614695340501792,0.9184587813620072,30,3,source_confidence_ge_0p6
Kolkata,health,5564,0.8801222142343638,0.31542056074766356,0.0,0.3033788641265277,30,3,source_confidence_ge_0p6
Kolkata,school,5172,0.8095514307811291,0.26894818252126834,0.0,0.25019334880123745,30,3,source_confidence_ge_0p6
Lagos,health,968,0.0030991735537190084,0.07644628099173553,0.7427685950413223,0.06714876033057851,30,3,source_confidence_ge_0p6
Lagos,school,2568,0.007009345794392523,0.08255451713395638,0.5973520249221184,0.061526479750778816,30,3,source_confidence_ge_0p6
Lima,health,7541,0.0,0.006365203553905317,1.0,0.006365203553905317,30,3,source_confidence_ge_0p6
Lima,school,6542,0.0,0.015132986854173035,1.0,0.015132986854173035,30,3,source_confidence_ge_0p6
London,health,14450,0.0,0.05079584775086505,0.990795847750865,0.05065743944636678,30,3,source_confidence_ge_0p6
London,school,10711,0.0,0.06834095789375408,0.9869293249929979,0.0680608720007469,30,3,source_confidence_ge_0p6
Los Angeles,health,22084,0.0,0.06588480347763086,1.0,0.06588480347763086,30,3,source_confidence_ge_0p6
Los Angeles,school,6167,0.0,0.11739905951029674,1.0,0.11739905951029674,30,3,source_confidence_ge_0p6
Madrid,health,7120,0.9883426966292135,0.0011235955056179776,1.0,0.9883426966292135,30,3,source_confidence_ge_0p6
Madrid,school,3973,0.9760885980367481,0.0017618927762396174,1.0,0.9760885980367481,30,3,source_confidence_ge_0p6
Manila,health,14285,0.8449422471123557,0.21540077003850192,0.0,0.18060903045152257,30,3,source_confidence_ge_0p6
Manila,school,8333,0.8360734429377175,0.21756870274810994,0.0,0.17280691227649106,30,3,source_confidence_ge_0p6
Mexico City,health,17031,0.0,0.08948388233221773,1.0,0.08948388233221773,30,3,source_confidence_ge_0p6
Mexico City,school,10260,0.0,0.12368421052631579,1.0,0.12368421052631579,30,3,source_confidence_ge_0p6
Miami,health,8352,0.0,0.05651340996168582,0.2231800766283525,0.03747605363984674,30,3,source_confidence_ge_0p6
Miami,school,2010,0.0,0.011940298507462687,0.31791044776119404,0.005472636815920398,30,3,source_confidence_ge_0p6
Nairobi,health,1334,0.0,0.0007496251874062968,0.0,0.0,30,3,source_confidence_ge_0p6
Nairobi,school,1514,0.0,0.001321003963011889,0.0,0.0,30,3,source_confidence_ge_0p6
New York City,health,32338,0.0,0.059743954480796585,0.4279176201372998,0.02402745995423341,30,3,source_confidence_ge_0p6
New York City,school,10292,0.0,0.07335794792071512,0.47269724057520407,0.02905169063350175,30,3,source_confidence_ge_0p6
Paris,health,6641,0.0,0.08643276614967625,0.0,0.0,30,3,source_confidence_ge_0p6
Paris,school,5998,0.0,0.10653551183727909,0.0,0.0,30,3,source_confidence_ge_0p6
Rome,health,5020,0.8272908366533864,0.08904382470119522,1.0,0.8350597609561753,30,3,source_confidence_ge_0p6
Rome,school,2616,0.790519877675841,0.12538226299694188,1.0,0.8115443425076453,30,3,source_confidence_ge_0p6
Rotterdam,health,2449,0.0,0.4797876684360964,0.0016333197223356473,0.0016333197223356473,30,3,source_confidence_ge_0p6
Rotterdam,school,1887,0.0,0.5405405405405406,0.003179650238473768,0.003179650238473768,30,3,source_confidence_ge_0p6
Sao Paulo,health,28242,0.0,0.015898307485305574,0.0,0.0,30,3,source_confidence_ge_0p6
Sao Paulo,school,14539,0.0,0.02152830318453814,0.0,0.0,30,3,source_confidence_ge_0p6
Shanghai,health,308,0.8214285714285714,0.5844155844155844,0.948051948051948,0.9285714285714286,30,3,source_confidence_ge_0p6
Shanghai,school,273,0.7765567765567766,0.6703296703296703,0.9523809523809523,0.9377289377289377,30,3,source_confidence_ge_0p6
Tokyo,health,33742,0.5353268923003971,0.14044810621777012,0.0,0.030733210835160927,30,3,source_confidence_ge_0p6
Tokyo,school,14149,0.5612410771079228,0.17110749876316347,0.0,0.04311258746201145,30,3,source_confidence_ge_0p6
Accra,health,650,0.0,0.0,0.0,0.0,30,4,all_classes
Accra,school,1093,0.0,0.007319304666056725,0.0,0.0,30,4,all_classes
Bangkok,health,17751,0.8723452199876063,0.4890992056785533,0.24139485099431018,0.49028223762041573,30,4,all_classes
Bangkok,school,8528,0.8490853658536586,0.6281660412757973,0.29901500938086306,0.5955675422138836,30,4,all_classes
Bogota,health,6016,0.0,0.010804521276595746,0.0,0.0,30,4,all_classes
Bogota,school,4156,0.0,0.02045235803657363,0.0,0.0,30,4,all_classes
Buenos Aires,health,8455,0.0,0.11437019515079834,0.0,0.0,30,4,all_classes
Buenos Aires,school,7461,0.0,0.18147701380511996,0.0,0.0,30,4,all_classes
Cairo,health,13119,1.0,0.08971720405518713,1.0,1.0,30,4,all_classes
Cairo,school,4793,1.0,0.11516795326517838,1.0,1.0,30,4,all_classes
